cgc_id,sequence
MGYG000291323_38|CGC1,"GH92,null,null,2.C.1"
MGYG000291323_56|CGC1,"GT4,null,3.A.5,5.A.1,GT2"
MGYG000291323_61|CGC1,"2.A.66,null,null,GT5"
MGYG000291323_79|CGC1,"2.A.103,GT2,null,null,2.A.6"
MGYG000291324_37|CGC1,"GH23,null,null,3.A.5"
MGYG000291328_1|CGC1,"3.A.1,null,GH13_39"
MGYG000291328_1|CGC2,"9.B.18,GT2,null,9.B.18,null,9.A.8"
MGYG000291328_5|CGC1,"GH3,null,3.A.1,3.A.1"
MGYG000291328_6|CGC1,"3.A.1,3.A.1,MarR,3.A.15,CE4"
MGYG000291328_8|CGC1,"GH67,null,null,9.B.31"
MGYG000291328_11|CGC1,"GH43_1,Peripla_BP_3|GGDEF,null,3.A.1,3.A.1,null,null,GH146"
MGYG000291328_21|CGC1,"4.C.1,GH43_16|CBM6,3.A.1"
MGYG000291328_24|CGC1,"2.A.19,null,GH5_4"
MGYG000291328_28|CGC1,"CE2,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000291328_30|CGC1,"3.A.1,null,1.A.23,CBM48|GH13_9"
MGYG000291328_70|CGC1,"3.A.1,null,null,GH31"
MGYG000291328_72|CGC1,"3.A.12,null,GH95"
MGYG000291328_93|CGC1,"GT35,3.A.1,3.A.1"
MGYG000291328_99|CGC1,"3.A.1,9.A.40,null,GT2"
MGYG000291328_104|CGC1,"GH10|CBM9,null,null,1.C.113"
MGYG000291328_123|CGC1,"2.A.58,GH36"
MGYG000291328_163|CGC1,"CE1,3.A.1"
MGYG000291334_2|CGC1,"3.A.1,3.A.1,3.A.1,3.A.1,GH51,3.A.1,3.A.1,3.A.1"
MGYG000291334_3|CGC1,"8.A.21,null,null,9.A.11,null,GH36,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000291334_3|CGC2,"2.A.87,null,null,CE4"
MGYG000291334_4|CGC1,"3.A.1,null,null,8.A.3,8.A.3,GT4,null,null,GT4,GT2,GT32,GT4"
MGYG000291334_4|CGC2,"GT0,9.B.97,null,3.A.1,3.A.1,null,Fer4|Fer4,GT32,GT2"
MGYG000291334_6|CGC1,"GH13_31,null,9.B.160"
MGYG000291334_8|CGC1,"3.A.7,null,GH32"
MGYG000291334_12|CGC1,"9.B.146,2.A.103,GT28"
MGYG000291334_15|CGC1,"3.D.1,3.A.1,3.A.1,3.A.1,null,CE9,null,Sigma70_r2|Sigma70_r4_2,3.A.1,3.A.1"
MGYG000291334_17|CGC1,"3.A.1,3.A.1,GH3,GH1,null,GH2"
MGYG000291334_21|CGC1,"3.A.5,HTH_11,GT84|GH94"
MGYG000291334_23|CGC1,"GT35,PfkB,2.A.1"
MGYG000291334_24|CGC1,"GH31,2.A.2,null,GH13_4"
MGYG000291334_32|CGC1,"GH13_36,null,null,GH53|CBM61,SBP_bac_1,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,GH77"
MGYG000291334_37|CGC1,"1.A.1,GH13"
MGYG000291334_40|CGC1,"GH94,null,null,GH9,9.B.28,null,SBP_bac_1,3.A.1,3.A.1,1.A.26"
MGYG000291334_41|CGC1,"GH31,null,2.A.66"
MGYG000291334_43|CGC1,"3.A.1,null,null,GH13_39,GT5,GH13_9,null,3.A.10"
MGYG000291334_46|CGC1,"GH32,SBP_bac_1,3.A.1,3.A.1"
MGYG000291334_47|CGC1,"GH94,LacI,GH3,SBP_bac_1,3.A.1,3.A.1"
MGYG000291337_4|CGC1,"GH3,null,null,3.D.1"
MGYG000291337_32|CGC1,"GH23,4.C.1"
MGYG000291337_46|CGC1,"3.A.1,null,null,9.B.18,null,GT2"
MGYG000291337_62|CGC1,"GT28,2.A.103,null,9.B.146"
MGYG000291337_69|CGC1,"CE11,null,2.A.2"
MGYG000291337_103|CGC1,"2.A.38,2.A.38,null,null,GT2,GT83"
MGYG000291337_133|CGC1,"9.B.174,null,GH57"
MGYG000291338_3|CGC1,"2.A.87,null,CE4,null,3.A.1,3.A.1,3.A.1"
MGYG000291338_5|CGC1,"1.A.33,null,GH13_20"
MGYG000291338_9|CGC1,"3.A.5,Sigma70_r4,GT84|GH94"
MGYG000291338_14|CGC1,"3.A.1,3.A.1,3.A.1,GH13_20"
MGYG000291338_23|CGC1,"GT28,2.A.103,9.B.146"
MGYG000291338_28|CGC1,"GH2,null,GH13_14,2.A.66,null,null,3.A.1"
MGYG000291338_30|CGC1,"3.A.1,SBP_bac_1,GH53|CBM61,null,GH13_36,null,null,4.D.2"
MGYG000291338_40|CGC1,"3.A.3,null,GH13_9,null,4.F.1"
MGYG000291338_46|CGC1,"4.A.1,null,GH13_4,LacI,2.A.66"
MGYG000291338_58|CGC1,"GT35,GH77,3.A.1,3.A.1,3.A.1"
MGYG000291338_62|CGC1,"CBM34|GH13_20,2.A.45"
MGYG000291338_79|CGC1,"GH13,2.A.51,2.A.51"
MGYG000291338_93|CGC1,"GH13_31,null,3.A.1"
MGYG000291339_1|CGC1,"3.A.1,3.A.1,SBP_bac_1,9.B.28,null,LacI,GH32,null,3.A.1,HTH_8,GH3,PfkB,GH13_4"
MGYG000291339_16|CGC1,"1.C.113,null,CBM34|GH13_39"
MGYG000291339_35|CGC1,"GH13,2.A.66"
MGYG000291339_43|CGC1,"3.A.1,3.A.1,null,null,GT28"
MGYG000291339_257|CGC1,"GH5_37,3.A.1"
MGYG000291341_1|CGC1,"GH13,null,3.A.2,null,3.A.2,null,3.A.2,null,3.A.2"
MGYG000291341_3|CGC1,"GT35,2.A.47"
MGYG000291341_6|CGC1,"GT19,HD,null,2.A.17"
MGYG000291341_6|CGC2,"GH57,null,null,3.A.1,3.A.1"
MGYG000291341_14|CGC1,"4.A.2,4.A.1,null,CE9"
MGYG000291341_17|CGC1,"2.A.4,GT2,GT4"
MGYG000291341_18|CGC1,"GT51,null,null,2.A.66,3.D.10"
MGYG000291341_22|CGC1,"GT2,3.A.3"
MGYG000291341_27|CGC1,"GH3,9.B.27"
MGYG000291341_62|CGC1,"2.A.49,2.A.95,null,null,GT2"
MGYG000291342_15|CGC1,"2.A.88,GH2,GH94"
MGYG000291342_17|CGC1,"3.A.1,GH77"
MGYG000291342_26|CGC1,"3.A.1,0037176,GT51"
MGYG000291342_60|CGC1,"2.A.35,null,null,2.A.66,GH106"
MGYG000291342_60|CGC2,"GT2,null,null,GT4,GT4,null,3.A.1"
MGYG000291342_65|CGC1,"GT0,9.B.18"
MGYG000291342_74|CGC1,"9.A.11,9.A.11,GT4"
MGYG000291342_87|CGC1,"GT28,2.A.103,9.B.146"
MGYG000291342_91|CGC1,"9.B.18,null,GT2,null,GT4,GT4"
MGYG000291342_93|CGC1,"GH30_2,null,null,2.A.107,null,9.A.24"
MGYG000291342_113|CGC1,"GT2,null,HMA,3.A.3,null,4.D.2"
MGYG000291346_2|CGC1,"9.B.18,null,3.A.1,3.A.1,3.A.1,null,9.B.10,CE4,3.D.1,3.D.1,3.D.1,Fer4|Fer4,3.D.1"
MGYG000291346_2|CGC2,"GH43_32,3.A.1"
MGYG000291346_2|CGC3,"9.B.20,CE4,1.A.33"
MGYG000291346_5|CGC1,"2.A.2,GH13_31"
MGYG000291346_7|CGC1,"9.B.74,null,CBM67|GH78,GH2,GH36,GH29,null,9.A.11"
MGYG000291346_8|CGC1,"9.A.40,null,GH2,9.B.18"
MGYG000291346_12|CGC1,"8.A.3,8.A.3,9.B.18,GT4,GT4,null,GT4,GT4"
MGYG000291346_16|CGC1,"1.A.26,null,GT2,3.A.1"
MGYG000291346_22|CGC1,"GH31,2.A.66"
MGYG000291346_25|CGC1,"GH27,GH3,2.A.58"
MGYG000291346_27|CGC1,"8.A.8,null,null,2.A.21,GH51"
MGYG000291346_37|CGC1,"4.C.1,null,null,GH31"
MGYG000291346_41|CGC1,"3.A.1,3.A.1,3.A.1,3.A.1,null,null,GH171"
MGYG000291346_43|CGC1,"3.A.1,null,null,2.A.35,HTH_3,null,3.D.1,GH2,3.A.1"
MGYG000291346_50|CGC1,"GH51,null,3.A.3"
MGYG000291346_71|CGC1,"9.B.146,2.A.103,GT28"
MGYG000291348_1|CGC1,"3.D.1,null,GH127"
MGYG000291348_1|CGC2,"GH9,null,dCache_1|SpoIIE,1.A.8,null,null,2.A.1"
MGYG000291348_2|CGC1,"8.A.9,null,3.A.2,null,3.A.2,null,3.A.2,null,null,3.B.1,null,null,3.B.1,null,null,GH43_35"
MGYG000291348_2|CGC2,"2.A.81,null,GH10|CE1,1.B.18"
MGYG000291348_2|CGC3,"2.A.16,CE6|CE1,GH43_2,GH3,null,CE1,CE1,null,GH43_29|CBM6|GH43_29|CBM6,GH43_10,null,GH31,GH146,null,2.A.21"
MGYG000291348_2|CGC4,"GH51,3.A.1"
MGYG000291348_4|CGC1,"PL10_2,PL1|CE12|CE8,GH2,null,1.B.42"
MGYG000291348_4|CGC2,"2.A.7,GT51"
MGYG000291348_5|CGC1,"9.B.144,GT4,null,GH106|GH28"
MGYG000291348_5|CGC2,"GH67,null,1.B.14,HTH_AraC,GH115,2.A.2,GH43_1"
MGYG000291348_6|CGC1,"1.A.33,null,TrmB,3.A.7,GT51"
MGYG000291348_6|CGC2,"GH43_35,null,9.B.158"
MGYG000291348_7|CGC1,"9.B.196,CBM67|GH78|GH33"
MGYG000291348_7|CGC2,"3.A.1,MarR,null,2.A.38,3.A.7,null,CE1"
MGYG000291348_8|CGC1,"GH106,2.A.1,TPR_2,GH35"
MGYG000291348_8|CGC2,"GT4,null,null,1.B.14"
MGYG000291348_9|CGC1,"3.B.1,null,PL1_2"
MGYG000291348_9|CGC2,"9.B.146,null,null,GT28"
MGYG000291348_13|CGC1,"GH51,GH2,Aminotran_1_2,GH43_17,8.A.46,1.B.14,1.B.14"
MGYG000291348_13|CGC2,"2.A.40,HATPase_c,4.C.1,null,GH97"
MGYG000291348_13|CGC3,"GH2,LytTR,4.C.1"
MGYG000291348_14|CGC1,"1.B.14,3.A.3,GH8,null,1.B.14"
MGYG000291348_14|CGC2,"GH3,null,1.B.14,4.B.1"
MGYG000291348_15|CGC1,"GH28,null,1.A.23,GH97"
MGYG000291348_15|CGC2,"2.A.1,null,2.A.66,null,null,GH2"
MGYG000291348_16|CGC1,"GH51,null,2.A.115"
MGYG000291348_18|CGC1,"8.A.59,2.A.2,1.B.14,8.A.46,null,GH13_36,GH53,GH13|GH13,GH97,GH77,null,null,9.B.14,null,null,1.B.3"
MGYG000291348_21|CGC1,"CE11,null,1.B.9"
MGYG000291348_22|CGC1,"2.A.51,2.A.51,GH20"
MGYG000291348_23|CGC1,"CE1,2.A.23"
MGYG000291348_25|CGC1,"GH2,GT2,null,9.B.186"
MGYG000291348_27|CGC1,"2.A.66,CBM67|GH78,CE15"
MGYG000291348_28|CGC1,"3.D.1,null,GT5,3.A.1"
MGYG000291350_1|CGC1,"GH23,null,null,3.A.7"
MGYG000291350_2|CGC1,"GT19,3.A.1,GT30"
MGYG000291350_2|CGC2,"3.A.1,CE11"
MGYG000291350_7|CGC1,"1.B.52,GGDEF,EPSP_synthase,GT83"
MGYG000291350_9|CGC1,"9.B.146,null,GT28"
MGYG000291350_10|CGC1,"8.A.59,null,null,GH5_4|CBM2"
MGYG000291350_18|CGC1,"3.A.1,3.A.1,PALP,Aminotran_1_2,3.A.1,null,null,GT41"
MGYG000291350_38|CGC1,"GH23,null,3.A.6"
MGYG000291350_53|CGC1,"9.B.146,GT0"
MGYG000291350_55|CGC1,"2.A.21,GT2"
MGYG000291350_128|CGC1,"CE9,null,8.A.59"
MGYG000291352_2|CGC1,"3.A.24,GT5"
MGYG000291352_3|CGC1,"GH1,GH3,GH2,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000291352_4|CGC1,"1.C.82,null,GH94"
MGYG000291352_5|CGC1,"GT35,GH13_39,2.A.23"
MGYG000291352_6|CGC1,"4.D.1,GT2"
MGYG000291352_10|CGC1,"GH32,NUDIX,null,3.A.1"
MGYG000291352_10|CGC2,"2.A.66,null,null,2.A.58,null,Peripla_BP_2,3.A.1,3.A.1,GH43"
MGYG000291352_12|CGC1,"3.D.6,Sigma70_r4,null,3.A.1,null,2.A.4,GH32,GH43_35,HTH_AraC|HTH_AraC,3.A.1,3.A.1,null,GH67,GH39,null,null,GH3"
MGYG000291352_15|CGC1,"GH31,3.A.1,3.A.1,SBP_bac_1,9.B.33,HTH_AraC|HTH_AraC,HTH_AraC,3.A.1,3.A.1,3.A.1,GH4,GerE,GH4"
MGYG000291352_17|CGC1,"GH2,9.B.10"
MGYG000291352_18|CGC1,"2.A.66,9.B.120,GH51"
MGYG000291352_28|CGC1,"GT2,2.A.66"
MGYG000291352_29|CGC1,"GH3,HTH_3,3.A.12"
MGYG000291352_30|CGC1,"3.A.1,null,3.A.1,3.A.1,SBP_bac_1,GH94"
MGYG000291352_30|CGC2,"3.A.1,null,null,GH13_36"
MGYG000291352_34|CGC1,"9.B.33,8.A.8,null,CE1,null,3.D.1,3.D.1,Fer4|Fer4,GH29,GH31"
MGYG000291352_37|CGC1,"3.A.15,GH13"
MGYG000291352_39|CGC1,"GT4,Fer4,8.A.59"
MGYG000291352_43|CGC1,"8.A.59,null,3.A.1,null,null,GH43_35,null,GH5_4,null,3.A.1,3.A.1"
MGYG000291352_51|CGC1,"2.A.40,3.A.1,3.A.1,3.A.1,null,1.A.22,HATPase_c,GT2,3.A.1,3.A.1"
MGYG000291352_55|CGC1,"3.A.16,GT51,3.A.9"
MGYG000291352_60|CGC1,"GH51,GH43_4,3.A.1,3.A.1,3.A.1"
MGYG000291352_63|CGC1,"3.A.7,GH5_4"
MGYG000291352_114|CGC1,"3.A.1,null,GH42"
MGYG000291352_119|CGC1,"GH3,3.A.1"
MGYG000291353_20|CGC1,"2.A.35,null,GT2,GT2"
MGYG000291353_28|CGC1,"3.A.7,GT66"
MGYG000291353_59|CGC1,"GT4,null,1.E.40,null,2.A.1"
MGYG000291353_139|CGC1,"GT2,GT2,GT2,9.B.18"
MGYG000291353_161|CGC1,"GT2,null,3.A.1,null,3.A.1,3.A.1"
MGYG000291355_1|CGC1,"CBM48|GH13_9,null,null,2.A.35,9.B.20"
MGYG000291355_2|CGC1,"2.A.37,null,null,GT26"
MGYG000291355_3|CGC1,"GT0,null,null,3.A.1,3.A.1,3.A.1,null,Pribosyltran,1.C.113,null,4.C.1,null,null,4.C.1,null,4.C.1"
MGYG000291355_4|CGC1,"1.A.26,GT51"
MGYG000291355_4|CGC2,"3.A.1,3.A.1,2.A.66,GT2,null,HTH_3,3.A.1,3.A.1,3.A.1,GH39"
MGYG000291355_6|CGC1,"3.A.12,null,CE7"
MGYG000291355_7|CGC1,"3.A.1,3.A.1,3.A.1,GH88"
MGYG000291355_9|CGC1,"9.B.18,null,null,GT4,GT2,null,null,GT2,GT2"
MGYG000291355_9|CGC2,"9.B.70,null,null,9.B.70,HTH_3,2.A.38,TrkA_C|TrkA_C,3.A.1,null,9.B.18,null,GT2,null,null,GT4"
MGYG000291355_9|CGC3,"9.A.8,FeoA,GT5,GT35,GH13_39"
MGYG000291355_10|CGC1,"8.A.59,dCache_1|GGDEF,SBP_bac_3|SBP_bac_3|GGDEF|EAL,GT4,2.A.66"
MGYG000291355_13|CGC1,"4.D.1,null,null,GT2,GT2"
MGYG000291355_18|CGC1,"9.B.146,2.A.103,GT28"
MGYG000291355_19|CGC1,"9.B.18,CE4,null,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000291355_19|CGC2,"GT28,null,null,3.D.6,3.D.6,null,3.D.6,3.D.6,3.D.6"
MGYG000291355_19|CGC3,"2.A.66,9.B.67,GT4"
MGYG000291355_27|CGC1,"GH32,4.A.1"
MGYG000291357_1|CGC1,"GH43_35,GH43_12,null,GH54,null,2.A.39"
MGYG000291357_1|CGC2,"3.A.1,3.A.1,3.A.1,3.A.1,null,null,GH2"
MGYG000291357_2|CGC1,"GH171,null,null,3.A.11,9.B.186"
MGYG000291357_3|CGC1,"3.A.11,null,8.A.59,LytTR,GH54,null,null,GH23"
MGYG000291357_3|CGC2,"GH5_2,2.A.2,GH130,HTH_AraC|HTH_AraC,GH5_4,null,null,2.A.4"
MGYG000291357_5|CGC1,"3.A.1,null,null,9.B.169,null,CE1"
MGYG000291357_5|CGC2,"2.A.6,null,null,CE1"
MGYG000291357_5|CGC3,"2.A.66,null,GH31,null,null,8.A.5,null,null,9.B.174"
MGYG000291357_6|CGC1,"4.C.1,Fer4,GH95,null,null,3.D.4"
MGYG000291357_8|CGC1,"GH55,9.B.55,null,null,1.B.14,2.A.86,4.C.1"
MGYG000291357_9|CGC1,"1.B.14,null,GH29"
MGYG000291357_11|CGC1,"1.B.14,PfkB,2.A.1,GH32"
MGYG000291357_14|CGC1,"GH97,2.A.66"
MGYG000291357_14|CGC2,"CE1,GH13,null,TPR_4,1.B.14"
MGYG000291357_15|CGC1,"1.B.14,HTH_AraC,GH51"
MGYG000291357_15|CGC2,"CE1,null,9.B.120"
MGYG000291357_16|CGC1,"GT51,3.A.7,HTH_11,null,1.A.33"
MGYG000291357_16|CGC2,"2.A.103,Nitroreductase|Nitroreductase,GH5_26"
MGYG000291357_18|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000291357_23|CGC1,"1.B.14,null,GH30,GH26,GH9,GH26,GH2,GH5_7|CE7"
MGYG000291357_25|CGC1,"3.A.1,GT5,null,3.D.1,4.B.1,null,null,2.A.22,2.A.22"
MGYG000291357_33|CGC1,"GT51,null,null,GH3,HTH_AraC,1.B.14,null,GH43_17,GH31,CE1,CE1"
MGYG000291357_38|CGC1,"GH9,null,GH94,null,1.B.14,null,null,GH16_3,GH5_46,LytTR,null,3.A.1"
MGYG000291357_41|CGC1,"GH9,GH3,null,1.B.14,GH31"
MGYG000291357_43|CGC1,"GH92,CBM13,9.B.198"
MGYG000291357_47|CGC1,"GH43_4,null,1.B.14,null,GH43_5"
MGYG000291357_50|CGC1,"2.A.2,GH43_1"
MGYG000291357_51|CGC1,"GH31,GH2,2.A.1"
MGYG000291357_59|CGC1,"GH3,GH3,null,null,1.B.14"
MGYG000291357_60|CGC1,"GH3,null,GH3,GH97,2.A.36"
MGYG000291357_61|CGC1,"CE1,1.B.14,null,CE1"
MGYG000291357_62|CGC1,"CE1,1.B.14"
MGYG000291357_70|CGC1,"CBM6,GH3,CE1,null,GH146,9.B.18,PALP,null,1.B.63"
MGYG000291357_71|CGC1,"GH13,GH13,GH97,null,GH18,1.B.14"
MGYG000291357_75|CGC1,"GT2,GT2,null,2.A.49"
MGYG000291357_84|CGC1,"GH2,1.A.8,GH43_12"
MGYG000291357_88|CGC1,"2.A.28,null,CE1"
MGYG000291357_99|CGC1,"GH31,1.B.14"
MGYG000291357_101|CGC1,"GH10,null,4.F.1,GH3"
MGYG000291357_107|CGC1,"2.A.51,2.A.51,GH20,3.D.1"
MGYG000291357_122|CGC1,"GT83,2.A.123,GT2"
MGYG000291357_149|CGC1,"8.A.59,LytTR,GH77"
MGYG000291358_13|CGC1,"3.A.1,3.A.1,3.A.1,3.A.1,9.B.18,GH5_2"
MGYG000291358_22|CGC1,"3.A.3,GT51"
MGYG000291358_23|CGC1,"3.A.1,3.A.1,null,3.A.1,3.A.1,9.B.28,3.A.1,GH36,GH32"
MGYG000291358_49|CGC1,"3.A.1,null,null,GT2"
MGYG000291358_50|CGC1,"GT4,2.A.4"
MGYG000291358_53|CGC1,"2.A.7,null,GT4"
MGYG000291358_210|CGC1,"4.C.1,null,GH13_4"
MGYG000291360_2|CGC1,"3.A.12,GH18,3.A.1,HTH_1,2.A.115,3.A.1,3.A.1,9.A.25"
MGYG000291360_5|CGC1,"2.A.37,GH23,null,1.B.56"
MGYG000291360_5|CGC2,"2.A.38,TrkA_C|TrkA_C,null,GH120,GGDEF|EAL,null,2.A.6"
MGYG000291360_5|CGC3,"3.A.1,SIS|SIS,CE2"
MGYG000291360_6|CGC1,"4.C.1,null,1.B.52,null,GH16_3|CBM4"
MGYG000291360_7|CGC1,"3.A.1,3.A.1,3.A.1,GH53|CBM61,SBP_bac_1,3.A.1,3.A.1,GH43_11,LacI,null,2.A.56,9.B.34"
MGYG000291360_10|CGC1,"GT2,null,3.A.1,3.A.1,3.A.1,3.A.16"
MGYG000291360_10|CGC2,"3.A.1,3.A.1,3.A.1,3.A.1,GH5_39"
MGYG000291360_14|CGC1,"3.A.18,GT4"
MGYG000291360_18|CGC1,"GH63,1.B.6,dCache_1|MCPsignal,2.A.66"
MGYG000291360_28|CGC1,"GH10,3.A.1,3.A.1,null,2.A.28,3.E.1"
MGYG000291360_30|CGC1,"GT2,3.A.7,HTH_3,null,3.A.1"
MGYG000291360_48|CGC1,"GH16_3|CBM4,GH16_3,3.A.1,3.A.1,3.A.1,null,GT4"
MGYG000291360_55|CGC1,"2.A.50,null,null,GH5_4"
MGYG000291360_73|CGC1,"GH31,HTH_AraC|HTH_AraC,GH133,2.A.51,2.A.51"
MGYG000291360_132|CGC1,"3.A.23,GT26"
MGYG000291360_148|CGC1,"GH57,3.A.1"
MGYG000291361_2|CGC1,"GT2,null,null,3.A.12,null,3.A.24,null,2.A.103,null,null,8.A.21"
MGYG000291361_2|CGC2,"2.A.1,HTH_3,GT2,null,Fer4|Pyr_redox_2|Fer4,2.A.115,9.A.23"
MGYG000291361_3|CGC1,"3.A.1,GT2,null,GGDEF,9.B.34,9.B.34"
MGYG000291361_4|CGC1,"2.A.23,null,NUDIX,8.A.59,GGDEF,3.A.1,GT35"
MGYG000291361_5|CGC1,"GT2,null,3.A.2,3.A.2,null,null,3.A.2,3.A.2,3.A.2,3.A.2"
MGYG000291361_6|CGC1,"9.B.28,3.A.1,3.A.1,SBP_bac_1,GH13_4"
MGYG000291361_11|CGC1,"GH2,null,CBM67|GH78,GH43_28|CBM32,GH1,2.A.66"
MGYG000291361_12|CGC1,"3.A.1,null,1.A.16,GH31"
MGYG000291361_14|CGC1,"GH2,3.A.1,3.A.1"
MGYG000291361_20|CGC1,"3.A.1,3.A.1,null,GH13"
MGYG000291361_23|CGC1,"1.A.1,null,null,GH31,3.A.1,3.A.1,SBP_bac_1,9.B.28"
MGYG000291361_26|CGC1,"2.A.58,null,CE9"
MGYG000291361_27|CGC1,"2.A.66,null,null,GT2,GT51"
MGYG000291361_29|CGC1,"4.C.1,GH13_20"
MGYG000291361_29|CGC2,"3.A.1,3.A.1,3.A.1,GH51,SpoVT_AbrB,GT1"
MGYG000291361_38|CGC1,"GH94,null,8.A.59,SBP_bac_1,3.A.1,3.A.1"
MGYG000291361_51|CGC1,"GT4,GT4,3.A.1,3.A.1"
MGYG000291361_66|CGC1,"GH13_31,null,2.A.4"
MGYG000291361_75|CGC1,"GH3,null,null,GH5_37,1.A.1"
MGYG000291361_85|CGC1,"9.B.146,GT28"
MGYG000291361_94|CGC1,"3.A.1,3.A.1,3.A.1,GH13_31"
MGYG000291361_111|CGC1,"3.A.1,3.A.1,3.A.1,3.A.1,GH3"
MGYG000291361_129|CGC1,"2.A.49,GH3"
MGYG000291361_141|CGC1,"GH94,GH94,3.A.1,3.A.1"
MGYG000291365_6|CGC1,"GH57,GT4,8.A.59,ACT,Aminotran_1_2,GT30,null,null,2.A.53"
MGYG000291365_11|CGC1,"GT2,8.A.59"
MGYG000291365_19|CGC1,"GT35,GT9,null,4.D.2"
MGYG000291365_48|CGC1,"2.A.25,GT83,GT2"
MGYG000291365_52|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000291365_62|CGC1,"4.D.1,null,GT11"
MGYG000291365_75|CGC1,"GH57,2.A.86,null,GH38"
MGYG000291366_1|CGC1,"PL1_2,null,null,9.B.153,null,null,2.A.7"
MGYG000291366_1|CGC2,"3.A.1,GH13"
MGYG000291366_1|CGC3,"CE8,2.A.81,2.A.66"
MGYG000291366_2|CGC1,"8.A.3,3.A.7,1.B.14,8.A.46,PL1_2,null,GH28"
MGYG000291366_2|CGC2,"GT4,GT4,null,null,GT90,GT9,null,1.B.73,null,1.B.42,null,null,3.A.1,3.A.1"
MGYG000291366_3|CGC1,"3.A.9,null,GH57,GT4,GH133"
MGYG000291366_3|CGC2,"GT19,null,3.A.16"
MGYG000291366_4|CGC1,"9.B.144,null,GT2,null,MerR,GH23"
MGYG000291366_4|CGC2,"GT28,null,2.A.103,null,9.B.146"
MGYG000291366_4|CGC3,"2.A.16,2.A.2,null,1.B.14,8.A.46,null,GH2"
MGYG000291366_5|CGC1,"GT2,null,null,3.A.1"
MGYG000291366_6|CGC1,"GH94,GH5_4,null,1.B.14,8.A.46,null,2.A.2,GH9,null,GH3"
MGYG000291366_7|CGC1,"GH32,GH32,null,null,1.B.14,PfkB,2.A.1,GH32"
MGYG000291366_8|CGC1,"2.A.19,null,null,GT3"
MGYG000291366_10|CGC1,"3.A.5,null,null,GT4,GT32,GT2"
MGYG000291366_13|CGC1,"1.A.35,null,CE1"
MGYG000291366_16|CGC1,"8.A.51,2.A.1,Glucokinase,CE4,null,3.A.1,GH43_10,3.A.9"
MGYG000291366_17|CGC1,"2.A.37,null,null,GT30"
MGYG000291366_19|CGC1,"GH3,null,null,2.A.7"
MGYG000291367_1|CGC1,"GT28,null,null,9.B.146"
MGYG000291367_2|CGC1,"GH3,3.A.1"
MGYG000291367_2|CGC2,"9.A.25,GH109,null,null,2.A.28,3.A.1"
MGYG000291367_4|CGC1,"1.B.42,AAA,9.B.174,null,4.C.1,null,GH92,null,GH63"
MGYG000291367_6|CGC1,"2.A.1,GH43_10"
MGYG000291367_6|CGC2,"1.B.14,null,null,GH33"
MGYG000291367_8|CGC1,"2.A.1,null,GH3"
MGYG000291367_8|CGC2,"2.A.1,2.A.66,null,GH77"
MGYG000291367_8|CGC3,"GH20,2.A.51,2.A.51,GH2"
MGYG000291367_9|CGC1,"2.A.1,3.A.1,3.A.1,3.A.1,3.A.1,null,null,GH13_36,null,null,1.B.14,2.A.2"
MGYG000291367_10|CGC1,"GT2,null,null,4.C.1,null,null,3.D.1"
MGYG000291367_11|CGC1,"3.A.1,SIS,CBM67|GH78,GH35"
MGYG000291367_12|CGC1,"4.A.2,null,GT8"
MGYG000291367_16|CGC1,"GH125,GH92,8.A.46,1.B.14,null,null,GH29,null,8.A.46,1.B.14,null,1.B.14,null,CBM9,GH92"
MGYG000291367_18|CGC1,"GT27,2.A.38,3.B.1,null,3.B.1,3.B.1"
MGYG000291367_21|CGC1,"2.A.2,null,GH3,GH31,GH130,GH26,GH5_4,GH26"
MGYG000291367_21|CGC2,"1.B.14,GH5_7,HTH_AraC|HTH_AraC,GH36"
MGYG000291367_22|CGC1,"GH171,null,2.A.7"
MGYG000291367_22|CGC2,"GH20,GH109,null,8.A.59,LytTR,GH3,HTH_AraC,null,1.B.14,1.B.14,null,null,CE1,CE1,CE1,null,null,GH3,GH3,CE1,null,CE1,Rhodanese,null,GH3"
MGYG000291367_23|CGC1,"3.A.10,GH31"
MGYG000291367_26|CGC1,"GH43_12,9.B.14,null,2.A.119"
MGYG000291367_29|CGC1,"8.A.46,null,1.B.14,null,GH20"
MGYG000291367_42|CGC1,"GH29,2.A.115"
MGYG000291367_43|CGC1,"GH26,1.B.14,null,null,9.B.55"
MGYG000291367_57|CGC1,"2.A.23,null,null,2.A.118,GH5_26"
MGYG000291369_59|CGC1,"9.B.146,2.A.103,GT28"
MGYG000291369_77|CGC1,"GH3,null,SBP_bac_1,3.A.1,3.A.1"
MGYG000291369_184|CGC1,"GH30_2,GH38,3.A.1"
MGYG000291369_197|CGC1,"3.A.1,CE9"
MGYG000291374_1|CGC1,"3.B.1,GT35,null,3.A.1"
