cgc_id,sequence
MGYG000296175_3|CGC1,"GT2,GT2,GT2,GT2,null,GT2,GT2,GT2,GT2,GT2,4.C.1"
MGYG000296175_5|CGC1,"GH13_10,1.B.14"
MGYG000296175_6|CGC1,"4.D.1,null,GT2|GT4,GT2"
MGYG000296175_7|CGC1,"GH20,3.A.3,null,3.D.4,null,3.D.4,Fer4,null,5.A.1"
MGYG000296175_9|CGC1,"GH13,null,9.B.146,8.A.3,2.A.21"
MGYG000296175_11|CGC1,"GT2,null,null,9.B.18"
MGYG000296175_11|CGC2,"GH13,2.A.86"
MGYG000296175_13|CGC1,"3.D.3,null,GT51"
MGYG000296175_16|CGC1,"GT4,GT9,2.A.35"
MGYG000296175_23|CGC1,"2.A.86,null,null,GH77"
MGYG000296175_24|CGC1,"2.A.41,null,null,GT2"
MGYG000296175_24|CGC2,"3.A.1,null,3.B.1,null,GH23,1.B.14"
MGYG000296175_31|CGC1,"GT2,null,GT2|GT2,null,null,9.B.149"
MGYG000296175_43|CGC1,"GH105,GH20,null,2.A.21,GH2,GntR,null,1.B.14"
MGYG000296175_47|CGC1,"9.B.106,Sigma70_ECF,GT5"
MGYG000296175_51|CGC1,"4.A.2,null,null,GT19"
MGYG000296175_51|CGC2,"GH2,null,null,3.A.1,Fe_dep_repress,Rrf2,9.A.8,9.A.8,null,3.A.11,HisKA|HATPase_c,null,1.B.14"
MGYG000296175_54|CGC1,"GH13,Pyr_redox_2,null,3.D.2,3.D.2,3.D.2,3.A.18,2.A.21,null,1.A.43"
MGYG000296175_58|CGC1,"2.A.111,null,HD,GT9"
MGYG000296175_67|CGC1,"2.A.2,3.A.1,HATPase_c,3.A.23,null,2.A.1,GH37,9.B.190"
MGYG000296175_77|CGC1,"GT4,null,8.A.3"
MGYG000296175_81|CGC1,"GT35,null,1.B.18"
MGYG000296175_83|CGC1,"GH2,3.A.1,null,GH130,3.A.1,3.A.1"
MGYG000296175_104|CGC1,"2.A.2,GH13"
MGYG000296175_107|CGC1,"GH171,null,1.B.14"
MGYG000296176_1|CGC1,"GT28,2.A.103,9.B.146"
MGYG000296176_9|CGC1,"GT4,GT2,null,GT4,null,2.A.9"
MGYG000296176_21|CGC1,"9.B.18,null,GT4"
MGYG000296176_39|CGC1,"GH13_10,9.B.27"
MGYG000296176_40|CGC1,"8.A.21,AAA,null,GH37"
MGYG000296177_30|CGC1,"GT28,2.A.103"
MGYG000296177_58|CGC1,"3.A.8,null,null,CE16"
MGYG000296177_59|CGC1,"9.A.41,null,GT2"
MGYG000296177_100|CGC1,"2.A.102,GH23|CBM50"
MGYG000296177_118|CGC1,"3.D.6,GT19"
MGYG000296178_2|CGC1,"3.A.1,null,null,GT4,9.B.105"
MGYG000296178_12|CGC1,"3.D.9,3.A.5,CE11"
MGYG000296178_17|CGC1,"GH50,null,null,1.A.11,null,1.A.11"
MGYG000296178_18|CGC1,"2.A.2,GH51"
MGYG000296178_22|CGC1,"1.B.22,null,null,GT35,null,null,2.A.21"
MGYG000296178_24|CGC1,"2.A.2,GH149,GH158"
MGYG000296178_28|CGC1,"GT83,2.A.123,GT2,GT83,3.D.1,3.D.1,3.D.1,3.D.1,3.D.1"
MGYG000296178_39|CGC1,"2.A.21,null,GT4,null,null,1.I.1"
MGYG000296178_50|CGC1,"GH3,3.A.1"
MGYG000296178_52|CGC1,"2.A.21,GH1,GH10,9.A.25"
MGYG000296178_69|CGC1,"2.A.103,GT28"
MGYG000296179_16|CGC1,"GT4,4.F.1"
MGYG000296179_54|CGC1,"2.A.40,Pribosyltran,GH32"
MGYG000296180_1|CGC1,"GH23,3.A.5"
MGYG000296180_1|CGC2,"2.A.21,GH3,GH171"
MGYG000296180_14|CGC1,"3.A.1,GT19,null,GT4,4.D.1,GT4,GT4,9.B.18"
MGYG000296180_17|CGC1,"3.A.1,null,GT4"
MGYG000296180_26|CGC1,"3.A.1,3.A.1,null,null,3.A.1,3.A.1,3.A.1,null,GT2,null,9.A.25,3.D.1"
MGYG000296180_27|CGC1,"2.A.39,GH78"
MGYG000296181_1|CGC1,"3.A.11,null,GT19"
MGYG000296181_4|CGC1,"2.A.21,null,GT2"
MGYG000296181_4|CGC2,"CE14,null,null,9.B.14,null,null,9.B.14"
MGYG000296181_4|CGC3,"2.A.35,GT2,1.A.33"
MGYG000296181_8|CGC1,"1.B.14,8.A.46,null,GH13_36,null,null,3.A.1"
MGYG000296181_9|CGC1,"2.A.21,NUDIX,GH3"
MGYG000296181_12|CGC1,"GT2,GT2,null,null,GT2,null,1.B.3"
MGYG000296181_15|CGC1,"GH92,null,GH92,9.B.102,9.B.102,GT2"
MGYG000296181_17|CGC1,"GH73,null,null,GT4,2.A.66"
MGYG000296181_19|CGC1,"GH109,null,null,3.A.1"
MGYG000296181_19|CGC2,"9.B.157,null,null,GT28,2.A.103,null,9.B.146,9.B.146"
MGYG000296181_22|CGC1,"9.B.144,GT4"
MGYG000296182_2|CGC1,"8.A.21,GH23"
MGYG000296182_2|CGC2,"2.A.21,GH109,null,2.A.21"
MGYG000296182_3|CGC1,"1.B.33,null,null,CE11"
MGYG000296182_11|CGC1,"GT2,null,null,2.A.1"
MGYG000296182_29|CGC1,"AA2|AA2,FUR,9.B.43"
MGYG000296182_31|CGC1,"9.B.34,TPR_2|TPR_1|TPR_1|TPR_1|TPR_2,null,GT2,GT4"
MGYG000296182_35|CGC1,"1.B.14,HD,null,GT2"
MGYG000296182_39|CGC1,"1.B.14,null,GH3"
MGYG000296182_49|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000296182_55|CGC1,"9.B.115,GT19"
MGYG000296182_66|CGC1,"GH84,4.C.1"
MGYG000296183_3|CGC1,"GT4,null,9.B.146"
MGYG000296183_6|CGC1,"GT2,null,3.A.1,3.A.1"
MGYG000296183_8|CGC1,"GT35,2.A.37"
MGYG000296183_10|CGC1,"GT2,5.B.4,5.B.4"
MGYG000296183_12|CGC1,"1.B.33,CE11,null,null,GT19"
MGYG000296183_12|CGC2,"9.B.31,null,null,3.A.1,2.A.2,GH13_11"
MGYG000296183_37|CGC1,"GT2,null,3.A.1"
MGYG000296183_41|CGC1,"8.A.21,null,GT4,GT83"
MGYG000296183_43|CGC1,"GH100,3.E.2,3.E.2,9.B.174"
MGYG000296184_8|CGC1,"3.D.10,null,null,3.D.10,2.A.89,null,TetR_N,AA3_2,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000296184_11|CGC1,"9.B.102,null,CBM50"
MGYG000296184_39|CGC1,"3.A.1,3.D.1,null,null,1.B.33,CE11"
MGYG000296184_65|CGC1,"GT14,null,1.A.1,null,null,3.A.1,3.A.1"
MGYG000296184_69|CGC1,"3.A.1,3.A.1,null,3.A.1,null,GT81"
MGYG000296184_80|CGC1,"9.B.153,GH23"
MGYG000296184_90|CGC1,"CE4,9.B.35,HTH_1,9.B.43"
MGYG000296184_116|CGC1,"AA3_2,null,3.A.1,3.A.1,3.A.1"
MGYG000296184_214|CGC1,"2.A.103,GT28"
MGYG000296184_367|CGC1,"GT51,FUR,2.A.4"
MGYG000296185_1|CGC1,"AA3_2,2.A.19,2.A.56,2.A.56"
MGYG000296185_1|CGC2,"5.A.3,Pyr_redox_2,3.A.25,null,null,GH23"
MGYG000296185_2|CGC1,"GH23,3.A.15"
MGYG000296185_2|CGC2,"AA2,null,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000296185_2|CGC3,"GT28,2.A.103,null,9.B.146"
MGYG000296185_3|CGC1,"8.A.59,FHA,SpoIIE,GH23"
MGYG000296185_3|CGC2,"1.A.30,1.A.30,CE11,1.A.34,3.A.5"
MGYG000296185_6|CGC1,"GT51,3.A.11"
MGYG000296185_11|CGC1,"3.A.1,3.A.1,3.A.1,3.A.1,null,2.A.7,null,null,AA3_2"
MGYG000296185_17|CGC1,"GH23,null,null,5.A.3"
MGYG000296185_18|CGC1,"2.A.1,null,2.A.103,GH103"
MGYG000296185_23|CGC1,"GH3,1.A.23"
MGYG000296185_29|CGC1,"GT2,3.A.1,3.A.1,null,3.A.1"
MGYG000296185_29|CGC2,"AA3_2,2.A.7,null,2.A.1"
MGYG000296185_73|CGC1,"3.A.1,3.A.1,null,AA3_2"
MGYG000296186_1|CGC1,"9.B.174,null,GT2"
MGYG000296186_1|CGC2,"GH73,null,Glyoxalase,3.A.1"
MGYG000296186_4|CGC1,"2.A.38,PfkB,Aminotran_1_2,2.A.21,null,GT2"
MGYG000296186_4|CGC2,"GT2,null,null,3.A.1"
MGYG000296186_5|CGC1,"GT28,2.A.103,null,9.B.146"
MGYG000296186_8|CGC1,"3.A.11,GT2"
MGYG000296186_10|CGC1,"GH16_3,null,2.A.1,null,null,GH16_3,null,8.A.46,1.B.14,null,GH3"
MGYG000296186_13|CGC1,"9.B.158,GH20,GH2"
MGYG000296186_14|CGC1,"3.A.1,1.B.14,3.A.1,null,GH23"
MGYG000296186_17|CGC1,"9.B.104,9.B.104,null,CE14"
MGYG000296186_18|CGC1,"GT94,null,3.A.1"
MGYG000296186_18|CGC2,"GH13,null,null,1.B.6"
MGYG000296186_24|CGC1,"3.A.1,GH171"
MGYG000296187_6|CGC1,"2.A.47,3.A.1,GT51"
MGYG000296187_9|CGC1,"GT19,null,null,1.A.30"
MGYG000296187_11|CGC1,"CE14,null,3.A.25"
MGYG000296187_12|CGC1,"2.A.1,null,GH10"
MGYG000296188_1|CGC1,"9.B.34,GT4"
MGYG000296188_1|CGC2,"GH105,HTH_AraC|HTH_AraC,3.A.1,null,SBP_bac_1,3.A.1,3.A.1,null,null,GH28,null,HTH_AraC,GH42,null,1.B.52,Peripla_BP_2,3.A.1,3.A.1,3.A.1,3.A.1,null,null,2.A.1"
MGYG000296188_1|CGC3,"2.A.21,Trans_reg_C,1.C.4,null,MarR,GH51,null,HTH_AraC|HTH_AraC,GH43_1,3.A.1"
MGYG000296188_1|CGC4,"GT4,3.A.1"
MGYG000296188_1|CGC5,"3.A.1,3.A.1,3.A.1,null,null,GH43_11"
MGYG000296188_1|CGC6,"3.A.1,3.A.1,null,SBP_bac_1,8.A.59,HTH_AraC|HTH_AraC,HTH_AraC,GT1,GT2,null,GT2,GT1,3.A.1,3.A.1,3.A.1"
MGYG000296188_1|CGC7,"GH43_16|CBM6|CBM3,null,3.A.1,3.A.1"
MGYG000296188_1|CGC8,"GH11|CBM36,null,CE1|CBM3,GH5_4|CBM46|CBM3,Fer4,TetR_N,3.A.1,null,null,GH10|CBM3"
MGYG000296188_1|CGC9,"GT51,3.D.1,SBP_bac_1,null,3.A.3"
MGYG000296188_1|CGC10,"8.A.59,3.A.1,3.A.1,3.A.1,GH67,GH8"
MGYG000296188_1|CGC11,"GH151,null,2.A.1"
MGYG000296188_1|CGC12,"2.A.1,null,null,GH151,null,null,2.A.1"
MGYG000296188_1|CGC13,"4.C.1,3.A.1,GT1,Nitroreductase|Nitroreductase,GT2"
MGYG000296188_2|CGC1,"9.B.34,null,null,GT51,4.C.1"
MGYG000296188_2|CGC2,"GH76,3.A.1,3.A.1,3.A.1,GH125,GntR,GH76|CBM35|CBM35"
MGYG000296188_2|CGC3,"GT28,2.A.103,null,9.B.146"
MGYG000296188_2|CGC4,"GT4,null,GT4,null,GT2,9.B.18,null,2.A.66"
MGYG000296188_2|CGC5,"8.A.59,SBP_bac_1,SBP_bac_1,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,SBP_bac_3,CBM50"
MGYG000296188_2|CGC6,"2.A.38,GH4"
MGYG000296188_3|CGC1,"2.A.59,null,HTH_AraC|HTH_AraC,GH31,null,8.A.5,null,3.A.1,3.A.1,3.A.1,HATPase_c,HTH_AraC|HTH_AraC,GH95,GH43_35,3.A.1,3.A.1,3.A.1,8.A.59,HTH_AraC|HTH_AraC,GH43_10"
MGYG000296188_3|CGC2,"3.A.1,3.A.1,8.A.59,HTH_AraC|HTH_AraC,GH3,null,CE9,3.A.1,3.A.1,3.A.1,0040266,null,3.A.18,null,null,3.A.1,3.A.1,null,null,3.A.1,null,HTH_AraC|HTH_AraC,GH31"
MGYG000296188_3|CGC3,"4.C.1,null,GT2"
MGYG000296188_4|CGC1,"3.A.1,3.A.1,3.A.1,GH130,3.A.1,3.A.1,3.A.1,GH130"
MGYG000296188_4|CGC2,"GH9,null,8.A.5,PfkB,3.A.1,null,null,9.B.34"
MGYG000296188_4|CGC3,"2.A.107,null,GH23"
MGYG000296188_5|CGC1,"GT2,null,9.B.18"
MGYG000296188_5|CGC2,"2.A.50,HTH_DeoR,9.B.146,GT26"
MGYG000296188_5|CGC3,"3.D.1,3.D.1,3.D.9,3.D.1,3.D.9,3.D.1,3.D.1,3.D.1,3.D.1,3.D.1,3.D.1,null,3.A.2,3.A.2,3.A.2,3.A.2,null,3.A.2,3.A.2,null,GT0"
MGYG000296188_5|CGC4,"9.B.169,null,null,CE4,null,HTH_AraC|HTH_AraC,2.A.15"
MGYG000296188_5|CGC5,"3.A.1,null,null,GT2"
MGYG000296188_6|CGC1,"3.A.1,3.A.1,3.A.1,null,null,CE4"
MGYG000296188_6|CGC2,"GH0,3.A.1"
MGYG000296188_6|CGC3,"3.A.1,GH0"
MGYG000296188_6|CGC4,"GT4,null,9.B.18,null,GT2|GT4,GT4,3.A.1,3.A.1,null,null,9.B.33"
MGYG000296188_6|CGC5,"CE14,null,HTH_AraC|HTH_AraC,8.A.59,HTH_AraC,3.A.1,3.A.1,3.A.1,2.A.115,null,PAS|MCPsignal,3.A.17"
MGYG000296188_7|CGC1,"9.B.20,FUR,GH18"
MGYG000296188_8|CGC1,"3.A.1,3.A.1,null,3.A.1,null,3.D.4,3.D.4,null,GT4,GT2"
MGYG000296188_9|CGC1,"CE12,GH105,3.A.1,3.A.1,3.A.1,HTH_AraC|HTH_AraC,9.B.33"
MGYG000296188_10|CGC1,"3.A.1,3.A.1,3.A.1,HTH_AraC|HTH_AraC,8.A.59,Peripla_BP_1,GH43_17,null,HTH_AraC|HTH_AraC,8.A.59,3.A.1,3.A.1,3.A.1"
MGYG000296188_11|CGC1,"2.A.1,MarR,null,GH44|CBM3,2.A.3"
MGYG000296188_12|CGC1,"3.D.4,3.D.4,3.D.4,2.A.38,2.A.38,null,null,9.A.40,null,8.A.5,null,null,2.A.20,null,GH26|CBM27|CBM23|CBM59"
MGYG000296188_12|CGC2,"GH94,LacI,9.B.34,SBP_bac_1,CE7"
MGYG000296188_15|CGC1,"8.A.5,MarR,GH51,null,3.A.1"
MGYG000296188_16|CGC1,"CE4,null,null,3.A.1"
MGYG000296188_19|CGC1,"3.A.1,GH42"
MGYG000296188_19|CGC2,"GT2,GT2,3.A.1"
MGYG000296188_29|CGC1,"9.B.33,HTH_AraC|HTH_AraC,SBP_bac_1,GH9|GH9"
MGYG000296189_9|CGC1,"2.A.7,null,null,GH33"
MGYG000296189_17|CGC1,"9.A.25,GH109,3.A.5"
MGYG000296189_18|CGC1,"1.B.14,null,3.D.10,3.D.10,3.D.10,GH171"
MGYG000296189_31|CGC1,"3.A.5,null,GH171"
MGYG000296189_35|CGC1,"3.A.11,3.A.15,3.A.15,3.A.15,null,null,CE19"
MGYG000296189_57|CGC1,"GT28,2.A.103,null,null,9.B.146"
MGYG000296189_64|CGC1,"1.A.33,null,CE15"
MGYG000296189_69|CGC1,"1.B.14,null,null,CBM51"
MGYG000296189_118|CGC1,"1.B.14,null,CBM47"
MGYG000296189_133|CGC1,"GH33,8.A.8"
MGYG000296189_149|CGC1,"2.A.21,null,CBM51"
MGYG000296189_167|CGC1,"1.B.22,GT5"
MGYG000296190_2|CGC1,"3.A.1,null,TPR_2|TPR_2,GH23"
MGYG000296190_8|CGC1,"3.A.1,null,Rrf2,GT4"
MGYG000296190_21|CGC1,"GT51,2.A.1,null,null,1.B.6,2.A.66"
MGYG000296190_25|CGC1,"2.A.6,null,GT4,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000296190_27|CGC1,"GT83,GT2,2.A.123,GGDEF|EAL,null,1.A.14"
MGYG000296190_35|CGC1,"3.A.1,3.A.1,GT4|GT4,null,HisKA|HATPase_c|Response_reg|Response_reg,3.A.1"
MGYG000296190_38|CGC1,"3.A.1,2.A.15,null,MASE1|HisKA|HATPase_c,3.A.1,3.A.1,3.A.1,3.A.1,null,null,3.A.1,null,GT4"
MGYG000296190_42|CGC1,"GT4,null,null,2.A.1"
MGYG000296190_47|CGC1,"9.B.18,1.B.66,GT4"
MGYG000296190_68|CGC1,"GH3,null,null,3.A.1,null,null,2.A.64"
MGYG000296190_73|CGC1,"3.A.1,null,GT30"
MGYG000296190_93|CGC1,"GT28,2.A.103"
MGYG000296190_116|CGC1,"AA3_2,null,TetR_N,3.A.1,3.A.1"
MGYG000296190_123|CGC1,"GT2,2.A.6"
MGYG000296191_2|CGC1,"9.B.157,null,null,GT28,2.A.103,null,9.B.146"
MGYG000296191_2|CGC2,"9.B.186,null,CE1"
MGYG000296191_2|CGC3,"GT4,3.A.1"
MGYG000296191_2|CGC4,"GH9,null,3.A.9"
MGYG000296191_4|CGC1,"9.B.102,9.B.102,GT30"
MGYG000296191_5|CGC1,"1.A.22,GH26"
MGYG000296191_7|CGC1,"2.A.1,LytTR,null,1.B.14,8.A.46,PIG-L,null,GH20"
MGYG000296191_8|CGC1,"1.B.14,LacI,2.A.2,null,GH65,GH13,CE1|GH31,GH13_38,GH13_19,Pyr_redox_2,null,3.A.1"
MGYG000296191_8|CGC2,"GT83,null,1.A.46"
MGYG000296191_10|CGC1,"GT4,GT4,GT26,null,8.A.3"
MGYG000296191_12|CGC1,"1.A.23,null,null,GH73,PALP,3.A.1"
MGYG000296191_14|CGC1,"2.A.1,GH30_1,GH16,GH5_46|CBM6|CBM6,null,8.A.46,1.B.14"
MGYG000296191_20|CGC1,"GH2,GH53,2.A.21"
MGYG000296191_20|CGC2,"1.B.14,8.A.46,null,GH30_3,GH30_1"
MGYG000296191_21|CGC1,"9.B.18,GT2,9.B.18,GT4,null,null,9.B.67"
MGYG000296191_22|CGC1,"PL9|CBM22,GH43_1,2.A.2,GH10,PL9|CBM22"
MGYG000296191_22|CGC2,"GH30,null,1.B.14"
MGYG000296191_23|CGC1,"GT4,GT4,null,9.B.144,null,9.B.153"
MGYG000296191_23|CGC2,"2.A.28,null,GH3"
MGYG000296191_27|CGC1,"3.A.1,null,GT2"
MGYG000296191_61|CGC1,"GH81|CBM6,9.B.107"
MGYG000296191_62|CGC1,"2.A.17,2.A.17,null,3.A.11,null,GT19,null,null,9.B.174"
MGYG000296191_73|CGC1,"CBM50,null,9.B.14"
MGYG000296191_76|CGC1,"GH13_10,null,null,8.A.46,1.B.14"
MGYG000296191_83|CGC1,"GH92,GH20,9.B.158"
MGYG000296191_100|CGC1,"GH18,1.B.14,8.A.46"
MGYG000296191_107|CGC1,"CE14,LytTR,9.B.33"
MGYG000296191_115|CGC1,"3.A.10,GH81|CBM6"
MGYG000296192_1|CGC1,"GT4,3.A.1,3.A.1,3.A.1,3.A.1,8.A.59"
MGYG000296192_4|CGC1,"3.A.1,3.A.1,CBM34|GH13_20,LacI,null,GT4"
MGYG000296192_5|CGC1,"GT5,2.A.88"
MGYG000296192_6|CGC1,"3.A.1,3.A.1,3.A.1,3.A.1,GH13_31,CBM41|GH13_14,CBM34|GH13_20,3.A.1,3.A.1"
MGYG000296192_6|CGC2,"GH13_36,null,null,2.A.38"
MGYG000296192_8|CGC1,"GH65,SBP_bac_1,GH65,null,3.A.1,3.A.1,GT4"
MGYG000296192_12|CGC1,"3.A.1,3.A.1,3.A.1,GH30_1,GH161,CBM4|CBM4,GH5_9,SBP_bac_1,SBP_bac_1,3.A.1,3.A.1,TPR_1,null,3.A.1,3.A.1,GH16_3,LacI,null,GH3,null,3.A.1,3.A.1,3.A.1"
MGYG000296192_16|CGC1,"GT20,null,Glyoxalase,2.A.1"
MGYG000296192_21|CGC1,"2.A.66,null,null,GT2,Pribosyltran,2.A.40"
MGYG000296193_1|CGC1,"2.A.1,null,null,3.A.1,null,3.A.1,null,GT2,GT2"
MGYG000296193_3|CGC1,"1.B.14,GH20,GH2"
MGYG000296193_3|CGC2,"GT51,null,null,3.A.1"
MGYG000296193_4|CGC1,"GH43_12,null,1.A.11"
MGYG000296193_6|CGC1,"1.B.14,GH171"
MGYG000296193_7|CGC1,"9.B.146,null,2.A.103,GT28,null,null,9.B.157"
MGYG000296193_9|CGC1,"2.A.21,PIG-L,2.A.7,null,2.A.21,null,GT2"
MGYG000296193_10|CGC1,"GH13,null,null,1.B.14"
MGYG000296193_12|CGC1,"GH23,null,null,3.A.1"
MGYG000296193_16|CGC1,"1.A.33,GT2,null,2.A.35"
MGYG000296193_16|CGC2,"9.B.14,null,null,9.B.14,null,null,CE14"
MGYG000296194_2|CGC1,"CE9,null,2.A.86"
MGYG000296194_4|CGC1,"9.B.100,null,GT83,GT4,2.A.7,8.A.21"
MGYG000296194_7|CGC1,"GT4,GT4,GT4,GT4,3.A.1,GT4"
MGYG000296194_8|CGC1,"3.A.1,null,GH57"
MGYG000296194_12|CGC1,"1.E.40,null,GT4"
MGYG000296194_12|CGC2,"9.B.18,null,null,GT2,GT4,3.A.1"
MGYG000296194_13|CGC1,"9.B.31,null,null,3.A.1,2.A.2,GH13_11"
MGYG000296194_15|CGC1,"1.A.1,GT9"
MGYG000296194_15|CGC2,"5.B.4,null,null,3.A.15,GT0"
MGYG000296194_18|CGC1,"GH104,null,null,2.A.4"
MGYG000296194_27|CGC1,"GH38,null,null,2.A.64"
MGYG000296194_31|CGC1,"GT19,null,9.A.4"
MGYG000296194_48|CGC1,"1.B.33,CE11"
MGYG000296194_50|CGC1,"9.B.174,3.D.3,3.E.2,GH100"
MGYG000296195_1|CGC1,"9.B.144,GT4"
MGYG000296195_1|CGC2,"GT2,null,3.A.1,null,null,4.C.1"
MGYG000296195_2|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000296195_3|CGC1,"GH29,null,1.B.14"
MGYG000296195_3|CGC2,"GH3,null,null,1.B.14"
MGYG000296195_3|CGC3,"GT20,GH15,null,2.A.6,null,null,1.B.14"
MGYG000296195_3|CGC4,"GH20,null,null,9.B.158,null,null,2.A.83,HTH_1,2.A.4,null,2.A.38,2.A.38"
MGYG000296195_4|CGC1,"3.A.5,null,null,GT2,null,GT83,null,null,2.A.66"
MGYG000296195_5|CGC1,"CE14,9.B.14"
MGYG000296195_5|CGC2,"GT4,GH3,null,3.D.7"
MGYG000296195_7|CGC1,"3.D.10,3.D.10,3.D.10,null,GH16_3"
MGYG000296195_10|CGC1,"2.A.8,GH109"
MGYG000296195_10|CGC2,"GT2,4.D.1"
MGYG000296195_10|CGC3,"1.A.8,null,GH13,2.A.21"
MGYG000296195_14|CGC1,"2.A.103,9.B.174,null,GT19,3.A.11,2.A.17"
MGYG000296195_21|CGC1,"2.A.1,CE1,MarR,1.B.14,8.A.46,2.A.15"
MGYG000296195_40|CGC1,"1.B.14,Trans_reg_C,HisKA|HATPase_c,GT0"
MGYG000296195_59|CGC1,"AA2,null,2.A.53"
MGYG000296196_4|CGC1,"1.I.1,null,null,CE4"
MGYG000296196_5|CGC1,"3.A.5,CE11"
MGYG000296196_5|CGC2,"GT28,2.A.103,null,9.B.146"
MGYG000296196_6|CGC1,"GT51,null,null,1.B.22"
MGYG000296196_6|CGC2,"2.A.76,3.A.1,CE9,3.D.2,3.D.2,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000296196_7|CGC1,"GH23,null,3.A.1"
MGYG000296196_21|CGC1,"CBM50,null,null,2.A.49"
MGYG000296196_29|CGC1,"2.A.56,2.A.56,2.A.109,AA3_2"
MGYG000296196_55|CGC1,"AA3_2,null,TetR_N,2.A.7,3.A.1"
MGYG000296196_57|CGC1,"AA3_2,null,3.A.1,3.A.1,3.A.1"
MGYG000296196_63|CGC1,"8.A.5,AA3_2"
MGYG000296197_1|CGC1,"4.C.1,GH84"
MGYG000296197_2|CGC1,"2.A.20,null,EAL,9.B.34,Response_reg,2.A.21,null,AA2|AA2,null,null,2.A.6"
MGYG000296197_2|CGC2,"2.A.103,GH103"
MGYG000296197_3|CGC1,"GT28,2.A.103,null,9.B.146"
MGYG000296197_7|CGC1,"GH13_23,Glucokinase,2.A.21,GH3,null,1.B.14,GH16_3"
MGYG000296197_7|CGC2,"GT4,null,null,2.A.6"
MGYG000296197_23|CGC1,"3.A.5,CE11"
MGYG000296198_69|CGC1,"2.A.86,2.A.86,GT4"
MGYG000296198_70|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000296198_74|CGC1,"AA3_2,2.A.109"
MGYG000296198_81|CGC1,"GH3,9.B.149"
MGYG000296198_112|CGC1,"2.A.99,Glucokinase,GT20,GH15"
MGYG000296198_113|CGC1,"GT4,null,null,2.A.58"
MGYG000296198_215|CGC1,"GT30,null,3.A.1"
MGYG000296199_1|CGC1,"9.A.25,null,GT9"
MGYG000296199_1|CGC2,"GT4,9.B.18"
MGYG000296199_3|CGC1,"GT51,null,null,3.A.1"
MGYG000296199_4|CGC1,"9.A.40,null,null,2.A.6,null,2.A.17,2.A.17,null,3.A.11,null,GT19,null,null,9.B.174,3.A.1,2.A.103"
MGYG000296199_8|CGC1,"GT2,null,3.A.1,3.A.1,null,9.B.145"
MGYG000296199_13|CGC1,"9.B.146,null,2.A.103,GT28,null,null,9.B.157"
MGYG000296199_17|CGC1,"2.A.21,GH2,Peptidase_M23,GH63"
MGYG000296199_20|CGC1,"GH18,1.A.35"
MGYG000296199_20|CGC2,"GH26,null,null,9.B.33"
MGYG000296199_21|CGC1,"GT2,null,null,2.A.21"
MGYG000296199_23|CGC1,"3.A.1,null,GT2,GT2,null,GT0"
MGYG000296199_25|CGC1,"9.B.144,GT4"
MGYG000296199_27|CGC1,"GT2,2.A.123,GT83"
MGYG000296199_36|CGC1,"GT5,null,SIS|SIS,1.B.14,null,3.A.2"
MGYG000296199_43|CGC1,"GH23,2.A.30"
MGYG000296199_57|CGC1,"9.B.33,GT2"
MGYG000296199_73|CGC1,"3.A.1,null,GT2"
MGYG000296200_1|CGC1,"GT28,2.A.103,Pyr_redox,9.B.146"
MGYG000296200_1|CGC2,"1.B.14,3.A.1,null,AA3_2,GntR,null,2.A.19,9.B.55,1.A.14"
MGYG000296200_1|CGC3,"3.D.7,3.D.7,3.D.7,null,2.A.6,null,2.A.6,GH3,null,3.A.1,3.A.1"
MGYG000296200_2|CGC1,"1.A.54,null,GT83"
MGYG000296200_2|CGC2,"GT9,9.A.40,null,9.B.14,3.A.1,null,9.B.14,null,TPR_1|TPR_1,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000296200_2|CGC3,"GT2,null,9.B.102,9.B.102,2.A.35,1.A.23,null,2.A.40"
MGYG000296200_2|CGC4,"GT2,STAS,GT2,null,2.A.7"
MGYG000296200_5|CGC1,"GT2,1.I.1"
MGYG000296200_6|CGC1,"2.A.22,GT4"
MGYG000296200_7|CGC1,"GT20,null,null,9.B.34"
MGYG000296200_7|CGC2,"3.A.1,null,null,GT2,null,GT9"
MGYG000296200_9|CGC1,"9.B.18,null,GT2|GT4,null,GT2"
MGYG000296200_11|CGC1,"GT2,8.A.59,9.B.34"
MGYG000296200_11|CGC2,"2.A.66,null,GT2,null,MarR,GT83"
MGYG000296200_15|CGC1,"9.B.34,null,GT4"
MGYG000296200_17|CGC1,"3.A.1,3.A.1,TPR_1,HTH_3,4.C.1,HTH_3,4.C.1,null,null,3.A.18,GH23"
MGYG000296200_17|CGC2,"1.A.30,null,GT9"
MGYG000296200_18|CGC1,"9.B.1,null,null,9.B.18,GT4"
MGYG000296200_18|CGC2,"GT66,null,null,2.A.34,GT4,2.A.35,null,null,2.A.7"
MGYG000296200_18|CGC3,"9.B.34,0039468,null,GT4"
